precision,recall
0.9218559218559218,1.0
0.9218551585363471,0.9999894039735099
0.9218641634024596,0.9999894039735099
0.9218731684444965,0.9999894039735099
0.9218821736624631,0.9999894039735099
0.9218911790563642,0.9999894039735099
0.9219001846262052,0.9999894039735099
0.9218994216942794,0.9999788079470199
0.9218986587474479,0.9999682119205298
0.9218978957857101,0.9999576158940398
0.9218971328090656,0.9999470198675496
0.921896369817514,0.9999364238410596
0.9219053759659251,0.9999364238410596
0.9219143822903031,0.9999364238410596
0.9219233887906527,0.9999364238410596
0.9219226260257913,0.9999258278145695
0.9219218632460262,0.9999152317880795
0.921921100451357,0.9999046357615894
0.9219203376417832,0.9998940397350994
0.9219195748173044,0.9998834437086093
0.9219285818963412,0.9998834437086093
0.9219375891513766,0.9998834437086093
0.9219368264730883,0.9998728476821193
0.9219458339846803,0.9998728476821193
0.9219450713720433,0.9998622516556291
0.9219443087445042,0.999851655629139
0.9219435461020625,0.999841059602649
0.921942783444718,0.9998304635761589
0.9219517914545614,0.9998304635761589
0.9219607996404354,0.9998304635761589
0.921969808002345,0.9998304635761589
0.9219788165402955,0.9998304635761589
0.9219780541903208,0.9998198675496689
0.921977291825448,0.9998092715231788
0.921986300700599,0.9998092715231788
0.9219953097518077,0.9998092715231788
0.9220043189790793,0.9998092715231788
0.9220035568410561,0.9997986754966888
0.9220027946881382,0.9997880794701987
0.9220020325203252,0.9997774834437086
0.9220012703376167,0.9997668874172185
0.9220005081400121,0.9997562913907285
0.9219997459275112,0.9997456953642384
0.9219989837001134,0.9997350993377483
0.9219982214578183,0.9997245033112583
0.9219974592006255,0.9997139072847682
0.9219966969285345,0.9997033112582782
0.9220057071378313,0.9997033112582782
0.9220049449314452,0.999692715231788
0.9220041827101616,0.999682119205298
0.92200342047398,0.9996715231788079
0.9220026582228998,0.9996609271523179
0.9220018959569207,0.9996503311258278
0.9220011336760423,0.9996397350993378
0.922010144545108,0.9996397350993378
0.9220093823299452,0.9996291390728477
0.9220086200998837,0.9996185430463577
0.9220176313063195,0.9996185430463577
0.9220266426888982,0.9996185430463577
0.922025880605184,0.9996079470198675
0.9220251185065729,0.9995973509933774
0.9220243563930645,0.9995867549668874
0.9220235942646584,0.9995761589403973
0.9220326061459067,0.9995761589403973
0.9220318440832364,0.9995655629139073
0.9220408562212883,0.9995655629139073
0.9220400942243595,0.9995549668874172
0.9220393322125346,0.9995443708609272
0.9220385701858133,0.9995337748344371
0.9220475827419702,0.9995337748344371
0.922046820780998,0.999523178807947
0.9220460588051298,0.9995125827814569
0.9220452968143652,0.9995019867549669
0.922054309788665,0.9995019867549669
0.9220535478636572,0.9994913907284768
0.9220527859237536,0.9994807947019868
0.9220520239689538,0.9994701986754967
0.922051261999257,0.9994596026490066
0.9220505000146632,0.9994490066225166
0.9220497380151716,0.9994384105960264
0.9220489760007821,0.9994278145695364
0.922067003607285,0.9994278145695364
0.9220662417393345,0.9994172185430463
0.9220654798564879,0.9994066225165563
0.9220647179587448,0.9993960264900662
0.9220639560461047,0.9993854304635762
0.9220631941185672,0.9993748344370861
0.9220624321761318,0.9993642384105961
0.9220616702187983,0.999353642384106
0.9220706848511512,0.999353642384106
0.9220796996597709,0.999353642384106
0.9220887146446624,0.999353642384106
0.9220879529144913,0.999343046357616
0.9220871911694254,0.9993324503311258
0.9220864294094642,0.9993218543046357
0.9220856676346073,0.9993112582781457
0.9220849058448543,0.9993006622516556
0.9220841440402046,0.9992900662251656
0.9220833822206578,0.9992794701986755
0.9220826203862137,0.9992688741721855
0.9220916361929719,0.9992688741721855
0.9221006521760386,0.9992688741721855
0.9220998904881101,0.9992582781456953
0.9220991287852861,0.9992476821192053
0.9221081451060917,0.9992476821192053
0.9221171616032229,0.9992476821192053
0.9221164000469355,0.9992370860927152
0.9221156384757546,0.9992264900662252
0.9221246553106605,0.9992264900662252
0.9221238938053097,0.9992158940397351
0.9221231322850661,0.999205298013245
0.9221223707499291,0.999194701986755
0.9221313880033639,0.999194701986755
0.9221306265340647,0.9991841059602649
0.9221298650498728,0.9991735099337749
0.9221291035507877,0.9991629139072847
0.9221381212227894,0.9991629139072847
0.9221651752970514,0.9991629139072847
0.9221741936745751,0.9991629139072847
0.9221734325643257,0.9991523178807947
0.9221726714391895,0.9991417218543046
0.9221719102991658,0.9991311258278146
0.9221809290953545,0.9991311258278146
0.9221801680212032,0.9991205298013245
0.9221794069321649,0.9991099337748345
0.9221786458282395,0.9990993377483444
0.9221778847094263,0.9990887417218544
0.9221869040050859,0.9990887417218544
0.9221861429521536,0.9990781456953642
0.9221853818843344,0.9990675496688741
