precision,recall
0.9218559218559218,1.0
0.9218551585363471,0.9999894039735099
0.9218543952018599,0.9999788079470199
0.9218536318524596,0.9999682119205298
0.9218528684881461,0.9999576158940398
0.92186187359578,0.9999576158940398
0.9218611102970626,0.9999470198675496
0.9218603469834323,0.9999364238410596
0.9218595836548887,0.9999258278145695
0.9218588203114315,0.9999152317880795
0.9218580569530601,0.9999046357615894
0.9218670626392091,0.9999046357615894
0.9218662993464435,0.9998940397350994
0.9218647727161712,0.9998728476821193
0.9218640093786635,0.9998622516556291
0.9218730155628718,0.9998622516556291
0.9218820219230544,0.9998622516556291
0.921881258731694,0.999851655629139
0.9218804955254211,0.999841059602649
0.9218797323042353,0.9998304635761589
0.921878969068136,0.9998198675496689
0.9218782058171231,0.9998092715231788
0.9218774425511959,0.9997986754966888
0.9218864495705953,0.9997986754966888
0.921885686370298,0.9997880794701987
0.9218946936462497,0.9997880794701987
0.921893930511588,0.9997774834437086
0.9218931673620135,0.9997668874172185
0.921892404197526,0.9997562913907285
0.9218916410181249,0.9997456953642384
0.9218908778238099,0.9997350993377483
0.9218901146145804,0.9997245033112583
0.9218991225498818,0.9997245033112583
0.9218983594062985,0.9997139072847682
0.9218975962478014,0.9997033112582782
0.92189683307439,0.999692715231788
0.9218960698860639,0.999682119205298
0.9218953066828225,0.9996715231788079
0.9218945434646654,0.9996609271523179
0.9218937802315923,0.9996503311258278
0.9218930169836027,0.9996397350993378
0.9218922537206962,0.9996291390728477
0.9218914904428722,0.9996185430463577
0.9218907271501304,0.9996079470198675
0.9218899638424705,0.9995973509933774
0.9218892005198918,0.9995867549668874
0.9218884371823939,0.9995761589403973
0.9218876738299765,0.9995655629139073
0.921886910462639,0.9995549668874172
0.9218861470803812,0.9995443708609272
0.9218853836832024,0.9995337748344371
0.9218846202711023,0.999523178807947
0.9218838568440805,0.9995125827814569
0.9218830934021364,0.9995019867549669
0.9218823299452698,0.9994913907284768
0.9218913398293572,0.9994913907284768
0.9218905764381634,0.9994807947019868
0.9218898130320474,0.9994701986754967
0.921889049611009,0.9994596026490066
0.9218882861750477,0.9994490066225166
0.9218875227241629,0.9994384105960264
0.921896533187376,0.9994384105960264
0.9218957698021737,0.9994278145695364
0.9218950064020487,0.9994172185430463
0.9218942429870003,0.9994066225165563
0.9218934795570283,0.9993960264900662
0.921892716112132,0.9993854304635762
0.9218919526523112,0.9993748344370861
0.9218911891775653,0.9993642384105961
0.921890425687894,0.999353642384106
0.9218994369721614,0.999353642384106
0.9218986735481853,0.999343046357616
0.9218979101092842,0.9993324503311258
0.921897146655458,0.9993218543046357
0.9218963831867057,0.9993112582781457
0.9218933291624306,0.9992688741721855
0.921892565619043,0.9992582781456953
0.921891802060727,0.9992476821192053
0.921891038487482,0.9992370860927152
0.9218902748993079,0.9992264900662252
0.921889511296204,0.9992158940397351
0.9218887476781699,0.999205298013245
0.9218872203973095,0.9991841059602649
0.9218864567344824,0.9991735099337749
0.9218856930567233,0.9991629139072847
0.9218849293640319,0.9991523178807947
0.9218841656564076,0.9991417218543046
0.9218834019338502,0.9991311258278146
0.9218826381963591,0.9991205298013245
0.9218818744439339,0.9991099337748345
0.9218811106765741,0.9990993377483444
0.9218901240723902,0.9990993377483444
0.9218893603707542,0.9990887417218544
0.9218983740234853,0.9990887417218544
0.9218976103875787,0.9990781456953642
0.9219066242972378,0.9990781456953642
0.9219058607270665,0.9990675496688741
0.921914874893667,0.9990675496688741
0.9219133478698751,0.999046357615894
0.9219125843355823,0.999035761589404
0.9219118207863576,0.9990251655629139
0.9219110572222005,0.9990145695364239
0.9219102936431107,0.9990039735099338
0.9219095300490877,0.9989933774834437
0.921908766440131,0.9989827814569536
0.9219080028162403,0.9989721854304636
0.9219072391774151,0.9989615894039735
0.9219162543271205,0.9989615894039735
0.9219154907540509,0.9989509933774835
0.9219139635631094,0.9989298013245033
0.9219131999452366,0.9989192052980133
0.9219124363124285,0.9989086092715231
0.9219116726646848,0.9988980132450331
0.9219109090020048,0.998887417218543
0.9219101453243883,0.998876821192053
0.9219093816318348,0.9988662251655629
0.9219183976841528,0.9988662251655629
0.9219176340573686,0.9988556291390729
0.921916870415648,0.9988450331125828
0.9219161067589903,0.9988344370860928
0.9219153430873953,0.9988238410596026
0.9219145794008626,0.9988132450331125
0.9219138156993917,0.9988026490066225
0.921913051982982,0.9987920529801324
0.9219122882516333,0.9987814569536424
0.9219099969679483,0.9987496688741722
0.9219092331768388,0.9987390728476822
0.9219084693707881,0.998728476821192
0.9219174866487999,0.998728476821192
0.9219167229085361,0.998717880794702
0.9219159591533315,0.9987072847682119
