fpr,tpr
0.0,0.0
0.000125,0.0
0.00025,0.0
0.00025,5.298013245033112e-05
0.000625,5.298013245033112e-05
0.000625,9.536423841059602e-05
0.00075,9.536423841059602e-05
0.00075,0.00014834437086092716
0.000875,0.00014834437086092716
0.000875,0.00023311258278145696
0.001125,0.00023311258278145696
0.001125,0.00026490066225165563
0.00125,0.00026490066225165563
0.00125,0.0002754966887417219
0.001375,0.0002754966887417219
0.001375,0.00032847682119205296
0.00175,0.00032847682119205296
0.00175,0.00036026490066225165
0.001875,0.00036026490066225165
0.001875,0.00043443708609271523
0.002,0.00043443708609271523
0.002,0.00048741721854304637
0.002125,0.00048741721854304637
0.002125,0.0005403973509933775
0.00225,0.0005403973509933775
0.00225,0.0006039735099337748
0.00225,0.0006251655629139073
0.00225,0.0006993377483443708
0.002375,0.0006993377483443708
0.002375,0.0007099337748344371
0.0025,0.0007099337748344371
0.0025,0.0007417218543046358
0.0025,0.000847682119205298
0.0025,0.0008794701986754967
0.0025,0.0009112582781456954
0.002625,0.0009112582781456954
0.002625,0.000943046357615894
0.00275,0.000943046357615894
0.00275,0.0010278145695364238
0.002875,0.0010278145695364238
0.002875,0.0010596026490066225
0.003,0.0010596026490066225
0.003,0.0010701986754966888
0.003125,0.0010701986754966888
0.003125,0.001080794701986755
0.00325,0.001080794701986755
0.00325,0.00112317880794702
0.003375,0.00112317880794702
0.003375,0.0011655629139072847
0.0035,0.0011655629139072847
0.0035,0.0013456953642384105
0.003625,0.0013456953642384105
0.003625,0.0013562913907284768
0.00375,0.0013562913907284768
0.00375,0.0015364238410596027
0.003875,0.0015364238410596027
0.003875,0.0015470198675496688
0.004,0.0015470198675496688
0.004,0.0015894039735099338
0.004125,0.0015894039735099338
0.004125,0.0016211920529801325
0.00425,0.0016211920529801325
0.00425,0.0016529801324503312
0.004375,0.0016529801324503312
0.004375,0.001695364238410596
0.0045,0.001695364238410596
0.0045,0.0017271523178807946
0.00475,0.0017271523178807946
0.00475,0.001737748344370861
0.004875,0.001737748344370861
0.004875,0.0017483443708609272
0.005,0.0017483443708609272
0.005,0.0018225165562913907
0.005125,0.0018225165562913907
0.005125,0.001843708609271523
0.00525,0.001843708609271523
0.00525,0.0018754966887417218
0.0055,0.0018754966887417218
0.0055,0.0019178807947019868
0.005625,0.0019178807947019868
0.005625,0.0019284768211920529
0.00575,0.0019284768211920529
0.00575,0.0020768211920529803
0.005875,0.0020768211920529803
0.005875,0.002129801324503311
0.00625,0.002129801324503311
0.00625,0.002214569536423841
0.0065,0.002214569536423841
0.0065,0.0023735099337748346
0.0065,0.0023947019867549667
0.006625,0.0023947019867549667
0.006625,0.0024052980132450333
0.00675,0.0024052980132450333
0.00675,0.0024688741721854307
0.007,0.0024688741721854307
0.007,0.0025218543046357615
0.007125,0.0025218543046357615
0.007125,0.00255364238410596
0.00725,0.00255364238410596
0.00725,0.0025642384105960263
0.00725,0.002585430463576159
0.00725,0.0026172185430463576
0.007375,0.0026172185430463576
0.007375,0.0026490066225165563
0.0075,0.0026490066225165563
0.0075,0.0027231788079470198
0.0075,0.0027443708609271524
0.0075,0.002829139072847682
0.00775,0.002829139072847682
0.00775,0.002871523178807947
0.00775,0.0028927152317880793
0.00775,0.002924503311258278
0.008,0.002924503311258278
0.008,0.0029668874172185432
0.008125,0.0029668874172185432
0.008125,0.0029774834437086093
0.00825,0.0029774834437086093
0.00825,0.0031788079470198675
0.0085,0.0031788079470198675
0.0085,0.0032
0.0085,0.003337748344370861
0.00875,0.003337748344370861
0.00875,0.003560264900662252
0.008875,0.003560264900662252
0.008875,0.003570860927152318
0.009,0.003570860927152318
