epoch,train_loss,val_f1,val_auc
0,1.7446409463882446,0.9218551585363471,0.36355560456269737
1,1.696663737297058,0.9044920360317366,0.5326033401678428
2,1.6598812341690063,0.9033511120056354,0.642296370027762
3,1.6193798780441284,0.9046827347742271,0.6781278622819845
4,1.5870548486709595,0.8942919516207464,0.6557113161463963
5,1.5596132278442383,0.8609482989552638,0.6492852864666115
6,1.5353442430496216,0.8129007277158378,0.6590915771292941
7,1.5127824544906616,0.775615402054721,0.6504769110136266
8,1.4997131824493408,0.7537287886938236,0.640480688537097
9,1.4834297895431519,0.7504931452805996,0.6430178756861
10,1.4508647918701172,0.7531135712167638,0.6575227962680399
11,1.4552886486053467,0.7718814778685527,0.6763146828045861
12,1.4313971996307373,0.7835332081105814,0.6864899892978998
13,1.4321212768554688,0.7948158573774338,0.6840718444698752
14,1.41075599193573,0.8221506732111497,0.6753727999766884
15,1.4017776250839233,0.8450556676213933,0.662017496874139
16,1.3896312713623047,0.8400328876975233,0.6551127958971751
17,1.3797411918640137,0.8350274538276535,0.6536300106491195
18,1.3765532970428467,0.7717037178995784,0.6557151373789392
19,1.3747498989105225,0.7640185501350092,0.6593694926568758
20,1.3619792461395264,0.7426642430537522,0.6607714783732808
21,1.3435888290405273,0.7379003160225943,0.6581019825375632
22,1.344758152961731,0.7280087499842852,0.6471971027507577
23,1.3270456790924072,0.6999083078274121,0.6437418224299065
24,1.3132851123809814,0.6594269932563783,0.6417572451098821
25,1.309317708015442,0.5700644405389572,0.6309817733168033
26,1.309056282043457,0.5500740231191399,0.6186244079407465
27,1.306485652923584,0.5449186441697494,0.6124069274906224
28,1.291630506515503,0.5387951224671733,0.6127607934918515
29,1.2815269231796265,0.5367971917932579,0.609604623625151
30,1.2860734462738037,0.531901644821773,0.6087238235636934
31,1.2698071002960205,0.5376405853186601,0.6077699220653994
32,1.256544589996338,0.5311065860255904,0.6068117105876618
33,1.2374545335769653,0.5231414189323582,0.6063734542882574
34,1.2259941101074219,,
35,1.2327687740325928,,
36,1.2136890888214111,,
37,1.2093956470489502,,
38,1.2062373161315918,,
39,1.1828911304473877,,
40,1.1613938808441162,,
41,1.1395606994628906,,
42,1.1441888809204102,,
43,1.1264326572418213,,
44,1.128737211227417,,
45,1.0986891984939575,,
46,1.0896878242492676,,
47,1.0677143335342407,,
48,1.0823440551757812,,
49,1.0566478967666626,,
50,1.0410380363464355,,
51,1.0381577014923096,,
52,1.0209779739379883,,
53,1.0197302103042603,,
54,0.9898215532302856,,
55,0.9735499620437622,,
56,0.9835340976715088,,
57,0.9583467245101929,,
58,0.9530623555183411,,
59,0.9432716965675354,,
60,0.9195530414581299,,
61,0.9295910596847534,,
62,0.9052412509918213,,
63,0.9053257703781128,,
64,0.8934766054153442,,
65,0.8923631906509399,,
66,0.8673824071884155,,
67,0.8820818662643433,,
68,0.8875808715820312,,
69,0.8659703731536865,,
70,0.8626699447631836,,
71,0.845309853553772,,
72,0.8488045930862427,,
73,0.8271769285202026,,
74,0.8311640024185181,,
75,0.8364615440368652,,
76,0.8107688426971436,,
77,0.8294565677642822,,
78,0.8060774803161621,,
79,0.7846843004226685,,
80,0.7883148193359375,,
81,0.7894893884658813,,
82,0.7760785818099976,,
83,0.792595624923706,,
84,0.7612375020980835,,
85,0.7617324590682983,,
86,0.7609152793884277,,
87,0.7588204145431519,,
88,0.7516089677810669,,
89,0.7421286106109619,,
90,0.7512992024421692,,
91,0.7582236528396606,,
92,0.7561599612236023,,
93,0.7572561502456665,,
94,0.735845685005188,,
95,0.7251186370849609,,
96,0.7326939702033997,,
97,0.7340306043624878,,
98,0.7272911667823792,,
99,0.7091015577316284,,
