fpr,tpr
0.0,0.0
0.0,1.0596026490066225e-05
0.0,5.298013245033112e-05
0.0,8.47682119205298e-05
0.0,0.0003390728476821192
0.000125,0.0003390728476821192
0.000125,0.0005509933774834438
0.00025,0.0005509933774834438
0.00025,0.0005933774834437086
0.000375,0.0005933774834437086
0.000375,0.0009112582781456954
0.0005,0.0009112582781456954
0.0005,0.0011125827814569536
0.000625,0.0011125827814569536
0.000625,0.00112317880794702
0.00075,0.00112317880794702
0.00075,0.0011443708609271523
0.000875,0.0011443708609271523
0.000875,0.0014834437086092716
0.001,0.0014834437086092716
0.001,0.0015682119205298014
0.001125,0.0015682119205298014
0.001125,0.0017589403973509933
0.00125,0.0017589403973509933
0.00125,0.0019390728476821192
0.001375,0.0019390728476821192
0.001375,0.0021403973509933776
0.0015,0.0021403973509933776
0.0015,0.002256953642384106
0.001625,0.002256953642384106
0.001625,0.002352317880794702
0.00175,0.002352317880794702
0.00175,0.0024264900662251654
0.001875,0.0024264900662251654
0.001875,0.002458278145695364
0.002,0.002458278145695364
0.002,0.002596026490066225
0.002125,0.002596026490066225
0.002125,0.002670198675496689
0.00225,0.002670198675496689
0.00225,0.0027019867549668876
0.0025,0.0027019867549668876
0.0025,0.0028609271523178806
0.002625,0.0028609271523178806
0.002625,0.0028927152317880793
0.00275,0.0028927152317880793
0.00275,0.0030728476821192054
0.002875,0.0030728476821192054
0.002875,0.003147019867549669
0.003,0.003147019867549669
0.003,0.0035072847682119206
0.003125,0.0035072847682119206
0.003125,0.0036556291390728475
0.00325,0.0036556291390728475
0.00325,0.0038675496688741723
0.0035,0.0038675496688741723
0.0035,0.003899337748344371
0.003625,0.003899337748344371
0.003625,0.003909933774834437
0.00375,0.003909933774834437
0.00375,0.003931125827814569
0.003875,0.003931125827814569
0.003875,0.004270198675496688
0.004,0.004270198675496688
0.004,0.004376158940397351
0.004125,0.004376158940397351
0.004125,0.004397350993377483
0.00425,0.004397350993377483
0.00425,0.00449271523178808
0.004375,0.00449271523178808
0.004375,0.004609271523178808
0.0045,0.004609271523178808
0.0045,0.004619867549668874
0.004625,0.004619867549668874
0.004625,0.004874172185430464
0.00475,0.004874172185430464
0.00475,0.00488476821192053
0.004875,0.00488476821192053
0.004875,0.0049695364238410596
0.005,0.0049695364238410596
0.005,0.0051178807947019865
0.00525,0.0051178807947019865
0.00525,0.005393377483443708
0.005375,0.005393377483443708
0.005375,0.0054675496688741726
0.0055,0.0054675496688741726
0.0055,0.0055841059602649
0.005625,0.0055841059602649
0.005625,0.005806622516556292
0.00575,0.005806622516556292
0.00575,0.005870198675496689
0.005875,0.005870198675496689
0.005875,0.0059231788079470195
0.006,0.0059231788079470195
0.006,0.006039735099337748
0.006125,0.006039735099337748
0.006125,0.006527152317880795
0.00625,0.006527152317880795
0.00625,0.006633112582781457
0.006375,0.006633112582781457
0.006375,0.006643708609271523
0.0065,0.006643708609271523
0.0065,0.006728476821192053
0.00675,0.006728476821192053
0.00675,0.007099337748344371
0.006875,0.007099337748344371
0.006875,0.007141721854304636
0.007,0.007141721854304636
0.007,0.007152317880794702
0.007,0.007173509933774834
0.007,0.0071841059602649
0.007125,0.0071841059602649
0.007125,0.007215894039735099
0.00725,0.007215894039735099
0.00725,0.007533774834437086
0.007375,0.007533774834437086
0.007375,0.007819867549668874
0.0075,0.007819867549668874
0.0075,0.008328476821192053
0.007625,0.008328476821192053
0.007625,0.008529801324503311
0.00775,0.008529801324503311
0.00775,0.00898543046357616
0.007875,0.00898543046357616
0.007875,0.00929271523178808
0.008,0.00929271523178808
0.008,0.0096
0.008125,0.0096
0.008125,0.009674172185430464
0.00825,0.009674172185430464
0.00825,0.009949668874172186
0.008375,0.009949668874172186
0.008375,0.010098013245033113
0.0085,0.010098013245033113
0.0085,0.010309933774834436
0.008625,0.010309933774834436
0.008625,0.010352317880794703
0.00875,0.010352317880794703
0.00875,0.010362913907284768
0.008875,0.010362913907284768
0.008875,0.010394701986754967
0.009,0.010394701986754967
0.009,0.010670198675496689
0.009125,0.010670198675496689
0.009125,0.010754966887417219
0.00925,0.010754966887417219
0.00925,0.010786754966887416
0.009375,0.010786754966887416
0.009375,0.011475496688741722
0.0095,0.011475496688741722
0.0095,0.011528476821192053
0.009625,0.011528476821192053
0.009625,0.011570860927152317
0.009625,0.011592052980132451
0.009625,0.011719205298013244
0.00975,0.011719205298013244
0.00975,0.011825165562913907
0.009875,0.011825165562913907
0.009875,0.012005298013245033
0.01,0.012005298013245033
0.01,0.012174834437086092
0.010125,0.012174834437086092
0.010125,0.012217218543046358
0.010125,0.01223841059602649
0.010125,0.012312582781456954
0.01025,0.012312582781456954
0.01025,0.012757615894039735
0.010375,0.012757615894039735
0.010375,0.012874172185430464
0.0105,0.012874172185430464
0.0105,0.013086092715231788
0.010625,0.013086092715231788
0.010625,0.013096688741721855
0.010625,0.013117880794701987
0.010625,0.013255629139072848
0.01075,0.013255629139072848
0.01075,0.013615894039735099
0.010875,0.013615894039735099
0.010875,0.013827814569536424
0.011,0.013827814569536424
0.011,0.01492980132450331
0.011125,0.01492980132450331
